id,name,short,long,confidence,match_confidence
74362,Ray Liotta,American actor,"Raymond Allen Liotta is an American actor and producer. He is best known for playing Henry Hill in Goodfellas. His other roles include Ray Sinclair in Something Wild, for which he received a Golden Globe nomination, as well as Shoeless Joe Jackson in Field of Dreams, Officer Pete Davis in Unlawful Entry, Officer Gary Figgis in Cop Land, Paul Krendler in Hannibal, Fred Jung in Blow, the voice of Tommy Vercetti in the video game Grand Theft Auto: Vice City, Chief Gus Monroe in John Q, Samuel Rhodes in Identity, Detective Harrison in Observe and Report, Markie Trattman in Killing Them Softly, Peter Deluca in The Place Beyond the Pines, Lieutenant Matt Wozniak in the drama series Shades of Blue and Jay Marotta in Marriage Story.",99.98990631103516,95.0
46213,Hannah Gadsby: Nanette,2018 film,"Hannah Gadsby: Nanette is a live comedy performance written and performed by Australian comedian Hannah Gadsby, which debuted in 2017. ",99.9973602294922,100.0
75123,Yogeshwar Dutt,Indian wrestler,"Yogeshwar Dutt is an Indian freestyle wrestler. At the 2012 Summer Olympics, he won the bronze medal in the 60 kg category. He was awarded the Padma Shri by the Government of India in 2013. He won a gold medal at the 2014 Commonwealth Games.",97.16403198242188,83.0
81764,Barack Obama,44th U.S. President,"Barack Hussein Obama II is an American politician and attorney who served as the 44th president of the United States from 2009 to 2017. A member of the Democratic Party, Obama was the first African-American president of the United States. ",99.92247772216795,100.0
34985,Vladimir Putin,Russian President,"Vladimir Vladimirovich Putin is a Russian politician and former intelligence officer who is serving as the current president of Russia since 2012, previously being in the office from 1999 until 2008. ",99.99855041503906,79.0
18940,Sangokushi,,"Sangokushi is a Japanese manga series written and illustrated by Mitsuteru Yokoyama, based on Eiji Yoshikawa's retelling of the 14th century Chinese literary classic Romance of the Three Kingdoms. ",98.67610168457033,76.0
71863,Jason Motte,Baseball pitcher,"Jason Louis Motte is an American former professional baseball relief pitcher. He has played in Major League Baseball for the St. Louis Cardinals, Chicago Cubs, Colorado Rockies and Atlanta Braves. The Cardinals drafted him as a catcher in 2003 and he converted to pitching in 2006. Motte played a key role in the 2011 World Series championship run, saving five postseason games. In 2012, he led the National League in saves with 42. Motte had Tommy John surgery to repair an ulnar collateral ligament injury that kept him from playing all of 2013. ",99.96914672851562,70.0
75089,Mel Gibson,Actor,"Mel Columcille Gerard Gibson AO is an American actor, film director, producer, and screenwriter. He is best known for his action hero roles, particularly his breakout role as Max Rockatansky in the first three films of the post-apocalyptic action series Mad Max and as Martin Riggs in the buddy cop film series Lethal Weapon.
",99.7560806274414,98.0
82631,Marty Feldman,Actor,"Martin Alan Feldman was a British actor, comedian and comedy writer, known for his prominent, misaligned eyes. He initially gained prominence as a writer with Barry Took on the ITV sitcom Bootsie and Snudge and the BBC Radio comedy programme Round the Horne. ",99.99998474121094,100.0
13875,Kim Jong-un,Supreme Leader of North Korea,Kim Jong-un is a North Korean politician serving as Supreme Leader of North Korea since 2011 and the leader of the Workers' Party of Korea since 2012. ,99.99993133544922,100.0
52483,Van Williams,American actor,"Van Zandt Jarvis Williams was an American actor best known for his leading role as Kenny Madison in both Warner Bros. television detective series Bourbon Street Beat and its sequel, Surfside 6. ",99.99652862548828,67.0
35947,Nicole Schmidhofer,Austrian alpine ski racer,Nicole Schmidhofer is an Austrian World Cup alpine ski racer. She specializes in the speed events of downhill and super-G.,99.99136352539062,87.0
72936,Forest Whitaker,American actor,"Forest Steven Whitaker is an American actor, producer, and director. He is also an advocate of Sustainable Development Goals appointed by Secretary-general of the United Nations.
",99.9984130859375,80.0
7836,Tchéky Karyo,Actor,"Tchéky Karyo is a French actor and musician of Turkish origin, who is known for playing police investigator Julien Baptiste in the British drama The Missing and its spin-off series Baptiste. ",99.98734283447266,60.00000381469727
7836,Zabit Samedov,,"Zabit Samedov is an Azerbaijani kickboxer and muay thai fighter. He is the 2012 K-1 World Grand Prix Finalist, when he lost to Badr Hari in the quarter-finals by unanimous decisions. ",99.99947357177734,76.0
57681,Chris Tucker,American actor,Christopher Tucker is an American actor and stand-up comedian. He is known for his roles as Detective James Carter in Brett Ratner's Rush Hour film series and Smokey in F. Gary Gray's Friday. He became a frequent stand-up performer on Def Comedy Jam in the 1990s. ,99.98768615722656,100.0
3875,Violetta Villas,Singer,"Czesława Gospodarek, known by her stage name Violetta Villas, was a Polish and international cabaret star, singer, actress, composer and songwriter. Her voice was characterized as coloratura soprano, which spanned over four octaves. She could play the piano, violin, and trombone and had absolute pitch. ",96.41114807128906,75.0
29437,Caitlyn Jenner,American television personality,"Caitlyn Marie Jenner is an American television personality and retired Olympic gold medal-winning decathlete.
Jenner played college football for the Graceland Yellowjackets before incurring a knee injury that required surgery. ",99.89522552490234,100.0
42179,C. N. R. Rao,Indian chemist,"Chintamani Nagesa Ramachandra Rao FRS, also known as C. N. R. Rao, is an Indian chemist who has worked mainly in solid-state and structural chemistry. ",99.95574951171876,77.0
72035,Barack Obama,44th U.S. President,"Barack Hussein Obama II is an American politician and attorney who served as the 44th president of the United States from 2009 to 2017. A member of the Democratic Party, Obama was the first African-American president of the United States. ",99.99989318847656,100.0
72035,Michelle Obama,American attorney,"Michelle LaVaughn Obama is an American attorney and author who was the first lady of the United States from 2009 to 2017. She is married to the 44th president of the United States, Barack Obama, and was the first African-American first lady.
",99.99851989746094,100.0
37096,Jussie Smollett,American actor,Jussie Smollett is an American actor and singer. He began his career as a child actor in 1987 acting in films including The Mighty Ducks and Rob Reiner's North. ,99.9999771118164,100.0
37096,The Butler,2013 film,"The Butler is a 2013 American historical drama film directed and co-produced by Lee Daniels and with a screenplay by Danny Strong. It is inspired by Wil Haygood's Washington Post article ""A Butler Well Served by This Election"".
",99.98619842529295,100.0
37096,Nathan Lane/Trai Byers/Rita Ora/Alek Skarlatos &amp; Lindsay Arnold,,,99.99993133544922,100.0
37096,Bryshere Y. Gray,American actor,"Bryshere Yazuan Gray, also known by the stage name Yazz The Greatest or simply Yazz, is an American actor and rapper, best known for his role as Hakeem Lyon in the Fox primetime musical drama television series Empire. ",99.99799346923828,58.0
39821,"Prince William, Duke of Cambridge",British pilot,"Prince William, Duke of Cambridge, KG, KT, PC, ADC is a member of the British royal family. He is the elder son of Charles, Prince of Wales, and Diana, Princess of Wales. Since birth, he has been second in the line of succession to the British throne.
",99.99958038330078,57.0
39821,Tiggy Legge-Bourke,Nanny,"Alexandra Shân ""Tiggy"" Legge-Bourke MVO was nanny, later companion, to Prince William and his brother Prince Harry, and a personal assistant to Prince Charles between 1993 and 1999. Since her marriage in 1999 she has been known as Tiggy Pettifer.",99.99771118164062,65.0
6231,Gordon Ramsay,British chef,"Gordon James Ramsay OBE is a British chef, restaurateur, television personality, and writer. Born in Johnstone, Scotland, and raised in Stratford-upon-Avon, England, he founded his global restaurant group, Gordon Ramsay Restaurants, in 1997. ",99.94506072998048,100.0
87126,Lonnie Chisenhall,Baseball outfielder,Lonnie David Chisenhall is an American former professional baseball third baseman and outfielder. He played in Major League Baseball for the Cleveland Indians. He made his MLB debut with the Indians in June 2011 while playing third base. Chisenhall transitioned to right field later in his career.,99.09813690185548,89.0
84927,Paul Walker,American actor,"Paul William Walker IV was an American actor. He is best known for his role as Brian O'Conner in the Fast &amp; Furious franchise.
Walker began his career as a child actor during the 1970s and 1980s, gaining recognition in the early 1990s after appearing in the television soap opera The Young and the Restless; he received praise for his performances in the teen film She's All That and the coming-of-age film Varsity Blues, before gaining international fame after starring in The Fast and the Furious.
",99.99897003173828,100.0
46301,Tajh Boyd,American football quarterback,"Tajh Khiry Boyd is a former American football quarterback. He was drafted by the New York Jets in the sixth round of the 2014 NFL Draft. He played college football at Clemson, where he was the starting quarterback from 2011 to 2013.",97.9441146850586,69.0
5276,Isabel Fillardis,Brazilian actress,Isabel Cristina Teodoro Fillardis is a Brazilian actress and model.,99.9931182861328,75.0
20568,Slimane,French singer-songwriter,"Slimane Nebchi, known professionally by the mononym Slimane, is an Algerian-French male singer and songwriter. Nebchi won season 5 The Voice: la plus belle voix in 2016, and has since released a debut album and nine singles.",99.99957275390624,83.0
20568,Omid Alishah,Iranian footballer,"Omid Alishah is an Iranian professional footballer who plays as a winger for Persian Gulf Pro League club Persepolis and the Iran national team.
He signed a two-year contract with Persepolis on 11 June 2013 and made his debut on 16 August 2013. ",99.99859619140624,72.0
1235,Recep Niyaz,Turkish footballer,Recep Niyaz is a Turkish professional footballer who plays as an attacking midfielder for Süper Lig club Denizlispor.,99.99986267089844,87.0
61834,Ray Charles,American singer-songwriter,"Ray Charles Robinson was an American singer, songwriter, pianist, and composer. Among friends and fellow musicians he preferred being called ""Brother Ray."" He was often referred to as ""The Genius."" Charles was blinded during childhood due to glaucoma.
",99.94867706298828,100.0
