id,img,label,text
12673,img/12673.png,0,how it feels being a military spouse over 30
74235,img/74235.png,0,chloroform puts the sensual back into non-consensual
63275,img/63275.png,0,what do you mean happy columbus day?
17830,img/17830.png,0,exfoliating with the tears of my haters
48625,img/48625.png,0,reaction to a home invasion non gun owner: we're gunna die!!! gun owner: i'm your huckleberry
93216,img/93216.png,0,when you have flashbacks from wwii
19256,img/19256.png,1,"as muslims, our quran orders us to immigrate to other countries, replace their governments with sharia law, orders the murder of christians, jews and all gay people, while embracing slavery and pedophilia. thanks democrats for making it so easy for us!"
43201,img/43201.png,0,i didn't choose the tranny life the tranny life choose me
38127,img/38127.png,0,how the co looks when he tells the crew were not getting mail on the next ras
53962,img/53962.png,0,i support americans even though some of them are really hating on me right now
76213,img/76213.png,0,dark humor is like him '' it never gets old
28317,img/28317.png,0,tries to send killers to kill dante in dantes inferno
3251,img/03251.png,0,it is disgusting to laugh at gender dysphoria
9132,img/09132.png,0,based in america
54973,img/54973.png,0,this is what vitiligo looks like
4651,img/04651.png,0,what every muslim looks like to me
78560,img/78560.png,0,"""so first of all you guys didn't even invite me to your little airport fight and you guys know how much i love fighting so fuck you"""
95317,img/95317.png,1,all those in favour of bringing swedish women to america as refugees instead of muslims please like and share
16490,img/16490.png,1,i said glass of juice not gas the jews
13876,img/13876.png,1,can i get an order of savage with no chili please
80239,img/80239.png,0,when you ask your girlfriend who tf is texting her at 1:47 a.m
19540,img/19540.png,0,mississippi wind chime
61927,img/61927.png,0,auditioned for jazz band not enough soul
52903,img/52903.png,1,throwing off a gay one with the boys
56389,img/56389.png,1,no means no unless she's dyslexic then it's on
64805,img/64805.png,1,"we will kill every man, woman, child shia, sunni.... zoroastrain, kurd or christian but we don't touch israel why is that?"
74038,img/74038.png,0,when it comes to acting scarlett johansson has amazing tits
86530,img/86530.png,0,influence elections? haha that's a hoax
92450,img/92450.png,0,to bad i don't speak peasant .!
79103,img/79103.png,1,"racism exists among all races in the world.. white people are just better at it, like most things"
94721,img/94721.png,0,never forget the holocaust
89042,img/89042.png,1,white people doing weird shit black people being criminals stereotypes they exist for a reason
27034,img/27034.png,1,record black employment record black welfare record black imprisonment
67198,img/67198.png,0,happy and stupid
9347,img/09347.png,0,when you step on a landmine but you do not weigh enough
54276,img/54276.png,0,fuck i stepped in shit
36472,img/36472.png,0,when you finger an asian girl
15938,img/15938.png,0,"10-4 copy that, approaching the suspect"
87049,img/87049.png,0,pauline hanson warns: obey our our rules our rules or go back where you came from!
54761,img/54761.png,0,"the answer to the age-old question, does a bear shit in the woods? answer... yes they do! and here is scientific proof"
30628,img/30628.png,0,"and to think, i almost swallowed you"
91375,img/91375.png,0,bank took your house? that must be tough
87530,img/87530.png,0,hey kids for a good time dial #666-hotdawg
5129,img/05129.png,1,"you ever get laid in a sleeping bag? it's awful. you can't even move, you're drenched in sweat, and your scout master is covering your mouth"
34658,img/34658.png,1,"pissed off two men becuase i refered to them as hipsters apparently the correct term is ""conjoined twins"""
42387,img/42387.png,0,any girls a squirter if you sever an artery
67415,img/67415.png,1,the tranny your you been girlfriend fucking
86054,img/86054.png,0,friendly reminder: a hooker and con man are in the white house fucking things up
29517,img/29517.png,0,they told me i could become anything so i became a scarecrow
28704,img/28704.png,0,our voice can change history for better or...worse
72531,img/72531.png,0,indians evolution after 15august1947
27953,img/27953.png,1,i was chatting this liberal chick in a bar who told me that i should be more open to muslim culture so i raped her
7249,img/07249.png,0,obama throws first pitch at an all-star game
75403,img/75403.png,0,no difference between both
30948,img/30948.png,0,how it feels to chew peppermint gum after biting a jalapeno
38245,img/38245.png,0,when you eat your rehab romance booty in the laundry room but she's day 3 sick
89160,img/89160.png,0,live your life every moment
93658,img/93658.png,0,i like offending people because i think people who get offended should be offended
32046,img/32046.png,0,smoke pours from the wtc on 911
4568,img/04568.png,0,me during no shave november
54817,img/54817.png,1,"i had twins with my third husband, which i conceived while married to my first husband, and delivered while married to my second husband, who adopted them before i divorced him and married my third husband. but that was then, now i'm married to my fourth husband. i'm just an evangelical who believes in the sanctity of marriage"
42786,img/42786.png,0,"she literally tweeted ""let's make gas chambers great again"""
58197,img/58197.png,0,once you go black so does your face
92185,img/92185.png,0,running tired of bitches from the dick? i give you the clamp that bitch down 3000
38704,img/38704.png,1,chicken niggers
75481,img/75481.png,0,this has nothing to do with this post but i have 2 barely fucked goats for sale
42309,img/42309.png,1,"we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans, & patriots"
4253,img/04253.png,0,sad world history
28971,img/28971.png,0,it wasn't my fault my truck has tranny issue's
26741,img/26741.png,0,on behalf of nsw go f@#k yourself queensland
3685,img/03685.png,0,not all angels reside in heaven.. many walk the battlefield.
40286,img/40286.png,0,when each letter is a mental disorder
14695,img/14695.png,0,my dad is the best at hide and seek he's been gone for 15 years
59837,img/59837.png,1,your purchase of $19.99 comes to $21.36 after theft
54397,img/54397.png,0,when another dog pees on your lawn
7192,img/07192.png,1,when you're a nazi officer and someone gives you the name and location of a jewish family
1392,img/01392.png,0,hello jesus thanks for making a way!
67219,img/67219.png,0,that's right white crackers
14697,img/14697.png,0,"everyone knows hitting appliances that stop working, sometimes fixes the problem"
68194,img/68194.png,0,"barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn"""
32468,img/32468.png,0,be sure to spay or neuter your spouse today
1524,img/01524.png,1,when you catch your goat with another man
60937,img/60937.png,0,mississippi wind chime
75428,img/75428.png,1,black people: damn y'all crackas some bitches y'all so sensitive lmao mayo ass crackas white people: black people:
67512,img/67512.png,0,in alcohols defense i've made some pretty shitty decisions while sober
83492,img/83492.png,0,"when someone starts acting all friendly, but you already know what they really are"
94617,img/94617.png,0,burning things that don't mean anything to you
65320,img/65320.png,0,what's the difference between a cow and the holocaust? you can't milk a cow for 75 years
32765,img/32765.png,0,if you outlaw abortions abortions will just happen illegally but if you outlaw guns we will all be safe from gun crime
4326,img/04326.png,1,when the chow mein was on point but you kinda miss your cat
65413,img/65413.png,0,the thing about deeply depressed people is we don't smile with our teeth we smile with our eyes
76034,img/76034.png,0,my momma... momma says girls are the devil
52986,img/52986.png,1,the most beautiful chimpanzee and above him is one uglyass retarded nibba who says dc is better than marvel
36981,img/36981.png,0,"when someone says, ""money can't buy happiness."" then explain these."
63140,img/63140.png,0,and then i said homosexuals can go to heaven
68307,img/68307.png,0,just like that democrats who said you aren't mature enough to own a gun til 21 decided you are mature enough to vote on laws about guns at 16
75182,img/75182.png,0,what bomb
89610,img/89610.png,1,elon musk presents infinite energy source
69137,img/69137.png,0,new seat belt design 50% less accidents
17829,img/17829.png,0,when you tell him he can't go to chic-fil-a on sundays. what do you mean?
90165,img/90165.png,0,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs'
37641,img/37641.png,1,when they asks why you dropped the muslim kid off from school to give the parents back their bomb
32485,img/32485.png,0,when you floor it but your passengers arent ready
78906,img/78906.png,0,you can't get her pregnant if she's a goat
41258,img/41258.png,0,you see that?? it means get the fuck back to the kitchen
4296,img/04296.png,0,now imagine if native american cowboys rode bicycles
56841,img/56841.png,0,not all of us are terrorists but all terrorists are one of us
1658,img/01658.png,0,first rule of fight club.
85062,img/85062.png,0,who let this retard in this group
89740,img/89740.png,1,africa 100 years ago africa today + aids
